2021-2-00507,Jessalin,Genderqueer,Mawtus,student,College of Fine Arts and Design,2002-01-08,Female,5'6,23.2,O+
2021-3-00507,Charmion,Genderqueer,Titcomb,student,College of Allied Medical Sciences,1990-08-31,Female,5'9,24.11,B+
2021-4-00507,Harlie,Bigender,Keirl,student,"College of Engineering, Computer Studies and Architecture",2002-07-22,Male,5'4,7.47,A+
2021-1-00508,Claus,Female,Reihill,student,College of Nursing,1988-08-30,Female,5'5,32.58,A+
2021-2-00508,Lizbeth,Bigender,McKissack,student,College of Allied Medical Sciences,1988-03-31,Female,5'6,22.87,O+
2021-3-00508,Saul,Female,Dunthorn,student,College of International Tourism and Hospitality Management,1993-07-06,Male,5'9,5.95,B+
2021-4-00508,Pippa,Non-binary,MacAloren,student,College of Fine Arts and Design,1983-02-12,Male,5'4,65.36,A+
2021-1-00509,Gerianna,Genderfluid,Clixby,student,"College of Engineering, Computer Studies and Architecture",1998-08-13,Female,5'5,77.5,A+
2021-2-00509,Kylie,Genderqueer,Fulle,student,College of Business Administration,1986-09-26,Female,5'6,76.45,O+
2021-3-00509,Marybelle,Genderfluid,Damiata,student,College of Fine Arts and Design,1983-12-25,Female,5'9,25.53,B+
2021-4-00509,Sibel,Male,Janu,student,"College of Engineering, Computer Studies and Architecture",1999-12-30,Male,5'4,96.37,A+
2021-1-00510,Pavia,Agender,Mulvenna,student,College of Fine Arts and Design,1999-09-16,Male,5'5,71.79,A+
2021-2-00510,Meridith,Polygender,Regan,student,College of International Tourism and Hospitality Management,1999-04-24,Male,5'6,24.7,O+
2021-3-00510,Dore,Genderfluid,Dunseith,student,College of Business Administration,1987-08-23,Male,5'9,94.45,B+
2021-4-00510,Ettore,Bigender,Klima,student,College of Fine Arts and Design,1985-08-14,Female,5'4,90.69,A+
2021-1-00511,Ferdinanda,Polygender,Biaggi,student,College of Fine Arts and Design,1991-01-05,Male,5'5,46.69,A+
2021-2-00511,Calli,Genderfluid,Kempstone,student,College of Fine Arts and Design,1997-01-01,Male,5'6,3.54,O+
2021-3-00511,Benny,Genderfluid,Abbotson,student,College of International Tourism and Hospitality Management,1989-05-13,Male,5'9,89.89,B+
2021-4-00511,Phillipe,Male,Wearn,student,College of Nursing,1982-07-11,Female,5'4,13.6,A+
2021-1-00512,Vivyanne,Female,Ilewicz,student,College of Business Administration,1982-04-17,Female,5'5,63.6,A+
2021-2-00512,Doy,Non-binary,Gavrieli,student,"College of Engineering, Computer Studies and Architecture",1995-04-18,Female,5'6,66.42,O+
2021-3-00512,Frederich,Bigender,Corrao,student,College of International Tourism and Hospitality Management,1995-03-04,Male,5'9,48.08,B+
2021-4-00512,Issiah,Non-binary,Scimone,student,College of Nursing,1995-04-14,Male,5'4,67.83,A+
2021-1-00513,Henry,Genderqueer,Cridlin,student,College of Nursing,1984-06-12,Male,5'5,47.48,A+
2021-2-00513,Kalila,Genderqueer,Carlick,student,College of Business Administration,1988-08-21,Female,5'6,35.98,O+
2021-3-00513,Jaymie,Genderfluid,Konig,student,College of Allied Medical Sciences,1995-10-24,Female,5'9,82.51,B+
2021-4-00513,Granville,Genderfluid,Pougher,student,College of International Tourism and Hospitality Management,1994-05-18,Female,5'4,94.79,A+
2021-1-00514,Noland,Non-binary,Brashaw,student,College of Business Administration,1988-11-13,Male,5'5,32.25,A+
2021-2-00514,Madalena,Male,O'Cuddie,student,College of Allied Medical Sciences,2001-09-17,Female,5'6,14.53,O+
2021-3-00514,Upton,Non-binary,Free,student,College of Allied Medical Sciences,1989-08-06,Female,5'9,52.29,B+
2021-4-00514,Jolynn,Female,Dreger,student,College of Fine Arts and Design,1999-03-03,Female,5'4,20.34,A+
2021-1-00515,Cynthy,Bigender,Flieger,student,College of Fine Arts and Design,1984-09-28,Female,5'5,91.14,A+
2021-2-00515,Yorgo,Non-binary,Linkleter,student,College of Business Administration,1988-04-26,Male,5'6,89.59,O+
2021-3-00515,Marabel,Genderqueer,Late,student,College of Business Administration,1988-02-17,Male,5'9,1.71,B+
2021-4-00515,Binni,Female,Frankcomb,student,College of Fine Arts and Design,1992-12-08,Female,5'4,48.63,A+
2021-1-00516,Hy,Genderfluid,Grinstead,student,College of Nursing,1987-10-08,Female,5'5,16.62,A+
2021-2-00516,Meridel,Male,Poser,student,College of Business Administration,1982-06-16,Male,5'6,43.69,O+
2021-3-00516,Almire,Male,Ranklin,student,College of Nursing,2002-04-19,Female,5'9,95.44,B+
2021-4-00516,Tory,Polygender,Yeldon,student,College of Business Administration,1990-03-29,Male,5'4,42.43,A+
2021-1-00517,Sheeree,Agender,McCluin,student,College of International Tourism and Hospitality Management,1982-07-07,Female,5'5,46.73,A+
2021-2-00517,Gretta,Genderfluid,Casarili,student,College of Nursing,2000-12-27,Female,5'6,88.03,O+
2021-3-00517,Reinold,Non-binary,Lammerich,student,College of Fine Arts and Design,1985-11-03,Male,5'9,1.54,B+
2021-4-00517,Clifford,Polygender,Lucchi,student,College of Fine Arts and Design,2000-12-11,Female,5'4,67.75,A+
2021-1-00518,Purcell,Bigender,Skitral,student,College of Fine Arts and Design,1985-04-10,Female,5'5,17.62,A+
2021-2-00518,Lorilee,Bigender,Boxill,student,College of Nursing,1992-02-11,Female,5'6,52.87,O+
2021-3-00518,Tallulah,Bigender,Proughten,student,College of Allied Medical Sciences,1985-06-06,Female,5'9,85.4,B+
2021-4-00518,Loreen,Polygender,Perfect,student,College of International Tourism and Hospitality Management,1988-03-09,Male,5'4,66.59,A+
2021-1-00519,Ginelle,Genderfluid,Rule,student,College of Allied Medical Sciences,1983-03-12,Female,5'5,25.64,A+
2021-2-00519,Inger,Genderfluid,Harcombe,student,College of Business Administration,1984-09-07,Female,5'6,21.48,O+
2021-3-00519,Sibelle,Male,Stuttman,student,"College of Engineering, Computer Studies and Architecture",1993-10-30,Female,5'9,79.26,B+
2021-4-00519,Patric,Genderqueer,Geibel,student,College of Allied Medical Sciences,1981-02-07,Male,5'4,34.48,A+
2021-1-00520,Pru,Agender,Gerrelts,student,College of International Tourism and Hospitality Management,1986-02-08,Female,5'5,93.94,A+
2021-2-00520,Lynnell,Male,Tilson,student,College of Business Administration,1989-02-28,Female,5'6,9.31,O+
2021-3-00520,Milton,Agender,Gillott,student,College of Arts and Sciences,1988-09-01,Male,5'9,5.11,B+
2021-4-00520,Abner,Non-binary,Muncie,student,College of Arts and Sciences,1998-03-10,Female,5'4,45.24,A+
2021-1-00521,Silvio,Agender,Itscowics,student,College of Fine Arts and Design,1996-09-22,Female,5'5,69.14,A+
2021-2-00521,Vere,Genderqueer,Clyant,student,College of Nursing,1999-01-04,Male,5'6,72.94,O+
2021-3-00521,Doloritas,Agender,Graveson,student,College of Arts and Sciences,1993-04-23,Female,5'9,32.06,B+
2021-4-00521,Ellary,Genderqueer,Pinxton,student,College of International Tourism and Hospitality Management,2000-12-03,Male,5'4,42.97,A+
2021-1-00522,Lyndsie,Genderfluid,Pickworth,student,College of Nursing,1993-09-09,Male,5'5,60.59,A+
2021-2-00522,Pat,Agender,Broinlich,student,College of Business Administration,1993-10-25,Female,5'6,71.9,O+
2021-3-00522,Zaria,Female,Feathersby,student,College of Business Administration,1996-08-03,Male,5'9,60.14,B+
2021-4-00522,Cortie,Female,Grosvener,student,College of Allied Medical Sciences,2002-10-28,Male,5'4,78.27,A+
2021-1-00523,Megen,Genderfluid,Hudleston,student,College of Fine Arts and Design,1997-02-01,Female,5'5,16.87,A+
2021-2-00523,Burr,Polygender,Coppledike,student,College of International Tourism and Hospitality Management,1995-03-27,Male,5'6,45.03,O+
2021-3-00523,Bernice,Non-binary,Wythill,student,College of Business Administration,1989-02-06,Male,5'9,20.51,B+
2021-4-00523,Justine,Genderqueer,Dering,student,College of Arts and Sciences,1988-02-01,Male,5'4,7.34,A+
2021-1-00524,Diana,Male,Ayrton,student,College of Allied Medical Sciences,2000-07-26,Male,5'5,53.99,A+
2021-2-00524,Arther,Male,Dunridge,student,College of Nursing,1984-04-22,Female,5'6,76.46,O+
2021-3-00524,Tremain,Male,Cleaton,student,College of International Tourism and Hospitality Management,1987-10-22,Male,5'9,54.64,B+
2021-4-00524,Neddy,Polygender,Chown,student,College of Nursing,1999-08-03,Female,5'4,24.48,A+
2021-1-00525,Zedekiah,Female,Windmill,student,College of Arts and Sciences,1981-03-16,Female,5'5,53.93,A+
2021-2-00525,Viola,Agender,Jurs,student,"College of Engineering, Computer Studies and Architecture",1992-11-23,Male,5'6,48.02,O+
2021-3-00525,Rodina,Non-binary,Fasham,student,College of Fine Arts and Design,1984-12-18,Female,5'9,66.88,B+
2021-4-00525,Nickie,Polygender,Gellibrand,student,College of Nursing,1981-12-02,Female,5'4,12.61,A+
2021-1-00526,Phaedra,Agender,Lunnon,student,College of Business Administration,1986-12-20,Female,5'5,75.18,A+
2021-2-00526,Agneta,Genderfluid,Mockes,student,College of Fine Arts and Design,1986-08-16,Male,5'6,51.91,O+
2021-3-00526,Fraser,Genderfluid,Gofforth,student,"College of Engineering, Computer Studies and Architecture",1984-12-21,Female,5'9,13.42,B+
2021-4-00526,Curry,Non-binary,Absolom,student,"College of Engineering, Computer Studies and Architecture",2001-07-25,Male,5'4,80.32,A+
2021-1-00527,Donnie,Male,Gilbee,student,College of Fine Arts and Design,2002-02-14,Female,5'5,15.96,A+
2021-2-00527,Nicky,Genderqueer,Dobrovsky,student,College of Arts and Sciences,1997-05-18,Female,5'6,45.47,O+
2021-3-00527,Neil,Female,Drogan,student,College of Fine Arts and Design,2002-08-15,Female,5'9,18.11,B+
2021-4-00527,Melodee,Genderfluid,Jirick,student,College of Fine Arts and Design,1982-11-19,Female,5'4,57.91,A+
2021-1-00528,Jeremy,Female,Caldecott,student,College of Business Administration,1985-07-23,Male,5'5,52.34,A+
2021-2-00528,Stavros,Bigender,Ghirardi,student,College of Fine Arts and Design,1994-03-19,Male,5'6,55.26,O+
2021-3-00528,Dori,Male,Gilvear,student,"College of Engineering, Computer Studies and Architecture",1981-11-28,Male,5'9,64.94,B+
2021-4-00528,Meggie,Agender,Shippey,student,College of Nursing,1993-09-03,Male,5'4,16.89,A+
2021-1-00529,Alfy,Non-binary,Lanfear,student,College of Fine Arts and Design,1992-12-22,Female,5'5,21.05,A+
2021-2-00529,Lara,Female,Ventris,student,College of Arts and Sciences,1987-05-23,Female,5'6,98.69,O+
2021-3-00529,Rutger,Bigender,Kemm,student,College of Allied Medical Sciences,1999-12-27,Male,5'9,94.59,B+
2021-4-00529,Ode,Bigender,Pignon,student,College of Arts and Sciences,1981-01-02,Male,5'4,58.41,A+
2021-1-00530,Carmel,Female,Benjefield,student,College of Allied Medical Sciences,2001-07-04,Male,5'5,49.91,A+
2021-2-00530,Constantina,Genderfluid,Grassi,student,College of Business Administration,1990-07-09,Male,5'6,99.77,O+
2021-3-00530,Evania,Non-binary,Dales,student,College of Business Administration,1999-04-14,Male,5'9,95.64,B+
2021-4-00530,Claude,Agender,Clint,student,College of Fine Arts and Design,2002-02-11,Female,5'4,71.06,A+
2021-1-00531,Mendel,Male,Sprowson,student,College of Arts and Sciences,1986-01-26,Female,5'5,7.68,A+
2021-2-00531,Ad,Non-binary,Landsberg,student,College of Allied Medical Sciences,2002-04-10,Female,5'6,76.91,O+
2021-3-00531,Page,Bigender,Costan,student,College of International Tourism and Hospitality Management,1998-01-04,Male,5'9,35.27,B+
2021-4-00531,Dorian,Genderfluid,Pietrzyk,student,College of Nursing,1983-03-08,Female,5'4,77.88,A+
2021-1-00532,Dolores,Polygender,Warlaw,student,College of International Tourism and Hospitality Management,1993-11-12,Female,5'5,53.74,A+
2021-2-00532,Robbyn,Agender,Bruckner,student,College of Fine Arts and Design,1998-09-05,Male,5'6,26.15,O+
2021-3-00532,Ynes,Female,Martinot,student,"College of Engineering, Computer Studies and Architecture",1986-02-20,Male,5'9,83.08,B+
2021-4-00532,Aguste,Genderqueer,Bartosinski,student,College of Arts and Sciences,1992-07-29,Male,5'4,89.05,A+
2021-1-00533,Friedrick,Agender,Scurrey,student,College of Business Administration,1981-11-23,Male,5'5,77.98,A+
2021-2-00533,Ellary,Male,Kunert,student,College of Arts and Sciences,1992-01-26,Male,5'6,88.58,O+
2021-3-00533,Konrad,Female,Reichelt,student,College of Arts and Sciences,1988-01-05,Female,5'9,96.42,B+
2021-4-00533,Mycah,Female,Basil,student,"College of Engineering, Computer Studies and Architecture",1983-06-13,Female,5'4,5.46,A+
2021-1-00534,Alfred,Non-binary,Goodlet,student,College of Business Administration,1982-09-25,Female,5'5,16.38,A+
2021-2-00534,Cornell,Genderfluid,Cricket,student,College of International Tourism and Hospitality Management,1981-07-13,Male,5'6,1.33,O+
2021-3-00534,Myrilla,Bigender,Ellaway,student,College of Business Administration,1989-07-29,Female,5'9,31.93,B+
2021-4-00534,Fernandina,Non-binary,Spraggs,student,College of Arts and Sciences,1995-11-01,Male,5'4,69.85,A+
2021-1-00535,Raquela,Polygender,Livingstone,student,"College of Engineering, Computer Studies and Architecture",1987-11-16,Female,5'5,51.61,A+
2021-2-00535,Sherm,Agender,Cabotto,student,College of Nursing,1992-04-17,Female,5'6,26.3,O+
2021-3-00535,Raina,Polygender,Haywood,student,College of Allied Medical Sciences,1995-01-04,Female,5'9,13.91,B+
2021-4-00535,Palmer,Polygender,McKie,student,College of Arts and Sciences,1993-12-01,Female,5'4,68.16,A+
2021-1-00536,Lief,Genderqueer,Casol,student,College of International Tourism and Hospitality Management,1991-04-09,Male,5'5,14.59,A+
2021-2-00536,Katine,Polygender,MacConnal,student,College of International Tourism and Hospitality Management,1994-10-13,Female,5'6,76.08,O+
2021-3-00536,Dani,Genderfluid,Terbrugge,student,College of Business Administration,1987-11-02,Female,5'9,65.5,B+
2021-4-00536,Aline,Polygender,Ferrini,student,"College of Engineering, Computer Studies and Architecture",1991-01-18,Female,5'4,7.88,A+
2021-1-00537,Rosco,Male,Matzen,student,"College of Engineering, Computer Studies and Architecture",1992-02-11,Male,5'5,18.36,A+
2021-2-00537,Brigitte,Female,Studders,student,"College of Engineering, Computer Studies and Architecture",1999-12-19,Female,5'6,8.12,O+
2021-3-00537,Hebert,Genderfluid,Willment,student,"College of Engineering, Computer Studies and Architecture",1997-10-22,Male,5'9,22.89,B+
2021-4-00537,Sioux,Agender,Gierok,student,College of Allied Medical Sciences,1985-03-15,Female,5'4,61.66,A+
2021-1-00538,Afton,Genderqueer,Worgen,student,College of Business Administration,1985-10-04,Female,5'5,68.07,A+
2021-2-00538,Grata,Genderqueer,Munn,student,College of International Tourism and Hospitality Management,1986-04-14,Female,5'6,98.96,O+
2021-3-00538,Austin,Male,Leahair,student,College of Nursing,2000-08-19,Female,5'9,46.55,B+
2021-4-00538,Locke,Non-binary,Hugnin,student,College of Fine Arts and Design,2001-05-13,Male,5'4,70.14,A+
2021-1-00539,Mikel,Genderqueer,Klampt,student,College of Business Administration,1995-11-09,Female,5'5,27.15,A+
2021-2-00539,Nerta,Genderqueer,Dean,student,College of Fine Arts and Design,2000-10-30,Male,5'6,50.39,O+
2021-3-00539,Benjy,Non-binary,Cisland,student,College of Nursing,1985-05-16,Male,5'9,87.77,B+
2021-4-00539,Elena,Agender,Worling,student,College of Nursing,1990-12-02,Female,5'4,45.86,A+
2021-1-00540,Alphonso,Genderqueer,Guyonneau,student,College of Allied Medical Sciences,1993-06-25,Male,5'5,50.22,A+
2021-2-00540,Yorgos,Male,Kilgrove,student,College of International Tourism and Hospitality Management,1995-09-25,Female,5'6,15.46,O+
2021-3-00540,Cherin,Non-binary,Biskup,student,College of Arts and Sciences,1990-11-06,Male,5'9,83.62,B+
2021-4-00540,Abagail,Bigender,O'Rourke,student,College of Arts and Sciences,1995-09-22,Male,5'4,28.81,A+
2021-1-00541,Wendi,Agender,Mellhuish,student,College of Allied Medical Sciences,1981-08-19,Female,5'5,6.17,A+
2021-2-00541,Montgomery,Bigender,Basterfield,student,College of Nursing,2000-08-25,Female,5'6,53.78,O+
2021-3-00541,Percy,Bigender,Whitaker,student,College of Fine Arts and Design,1990-12-03,Female,5'9,93.27,B+
2021-4-00541,Madalena,Genderqueer,Breznovic,student,College of Fine Arts and Design,1998-06-12,Female,5'4,16.57,A+
2021-1-00542,Udall,Genderfluid,O'Loughane,student,College of Fine Arts and Design,1992-11-12,Female,5'5,40.53,A+
2021-2-00542,Dre,Bigender,Guillard,student,College of Allied Medical Sciences,1984-03-14,Male,5'6,17.82,O+
2021-3-00542,Milly,Genderfluid,Botham,student,College of International Tourism and Hospitality Management,1997-07-04,Male,5'9,73.55,B+
2021-4-00542,Celestina,Agender,Djurisic,student,College of Nursing,1985-04-13,Male,5'4,22.28,A+
2021-1-00543,Oswell,Agender,Iban,student,College of International Tourism and Hospitality Management,1993-10-14,Male,5'5,30.85,A+
2021-2-00543,Thane,Female,Fazackerley,student,College of Arts and Sciences,2000-08-09,Female,5'6,29,O+
2021-3-00543,Prinz,Female,Twitchings,student,College of Fine Arts and Design,1986-09-22,Female,5'9,49.78,B+
2021-4-00543,Nanice,Agender,Matzl,student,College of Nursing,1983-11-02,Female,5'4,62.45,A+
2021-1-00544,Arlene,Genderqueer,Jordi,student,College of Arts and Sciences,1995-06-06,Male,5'5,93.3,A+
2021-2-00544,Odilia,Genderqueer,Postans,student,College of Arts and Sciences,1983-01-17,Female,5'6,34.4,O+
2021-3-00544,Lolly,Polygender,Lakey,student,College of Fine Arts and Design,1994-09-22,Female,5'9,98.31,B+
2021-4-00544,Delainey,Male,Pimblotte,student,College of Allied Medical Sciences,1997-08-29,Male,5'4,52.28,A+
2021-1-00545,Emelina,Male,Collingham,student,College of Nursing,1992-08-08,Female,5'5,69.97,A+
2021-2-00545,Barry,Male,Wanley,student,College of Allied Medical Sciences,1992-02-01,Male,5'6,19.03,O+
2021-3-00545,Hortense,Genderfluid,Farnsworth,student,College of Nursing,1991-09-01,Female,5'9,2.32,B+
2021-4-00545,Hillary,Genderqueer,Margett,student,College of Arts and Sciences,1988-10-26,Male,5'4,78.38,A+
2021-1-00546,Morgen,Male,Bowerbank,student,"College of Engineering, Computer Studies and Architecture",1981-03-21,Male,5'5,91.04,A+
2021-2-00546,Bobbette,Male,Jeffes,student,College of Business Administration,1996-01-16,Female,5'6,47.47,O+
2021-3-00546,Hymie,Female,Cargill,student,"College of Engineering, Computer Studies and Architecture",1990-01-27,Female,5'9,28.98,B+
2021-4-00546,Hildagarde,Non-binary,Perrygo,student,"College of Engineering, Computer Studies and Architecture",2001-01-11,Male,5'4,4.83,A+
2021-1-00547,Rhona,Genderfluid,Gauche,student,College of International Tourism and Hospitality Management,1985-10-17,Male,5'5,41.38,A+
2021-2-00547,Wood,Agender,Saxelby,student,"College of Engineering, Computer Studies and Architecture",2002-03-07,Female,5'6,78.15,O+
2021-3-00547,Melany,Non-binary,Whellans,student,College of Fine Arts and Design,1998-06-17,Male,5'9,48.78,B+
2021-4-00547,Kriste,Polygender,Bewfield,student,College of Fine Arts and Design,1997-11-20,Male,5'4,89.65,A+
2021-1-00548,Kelsey,Bigender,de Courcey,student,College of Fine Arts and Design,1988-08-06,Male,5'5,37.73,A+
2021-2-00548,Dieter,Female,Baumer,student,College of Arts and Sciences,1982-01-16,Male,5'6,2.24,O+
2021-3-00548,Hamel,Polygender,Brighty,student,College of Business Administration,1994-05-30,Male,5'9,24.73,B+
2021-4-00548,Cassondra,Bigender,Gagg,student,"College of Engineering, Computer Studies and Architecture",2002-01-15,Female,5'4,76.34,A+
2021-1-00549,David,Genderfluid,Kingswell,student,College of Arts and Sciences,1986-09-07,Male,5'5,2.81,A+
2021-2-00549,Alvis,Non-binary,Maddaford,student,"College of Engineering, Computer Studies and Architecture",2001-03-22,Female,5'6,80.68,O+
2021-3-00549,Lazar,Male,Godly,student,"College of Engineering, Computer Studies and Architecture",1993-04-09,Female,5'9,72.39,B+
2021-4-00549,Blake,Genderqueer,Stratford,student,College of Arts and Sciences,1985-01-04,Female,5'4,51.18,A+
2021-1-00550,Bird,Female,Jacobson,student,College of International Tourism and Hospitality Management,1995-11-22,Female,5'5,66.37,A+
2021-2-00550,Winni,Polygender,Blick,student,College of Business Administration,1999-04-03,Female,5'6,94.01,O+
2021-3-00550,Curcio,Polygender,Hedges,student,College of Arts and Sciences,1990-02-12,Male,5'9,96.83,B+
2021-4-00550,Adena,Non-binary,Kordes,student,College of International Tourism and Hospitality Management,1996-06-16,Male,5'4,66.19,A+
2021-1-00551,Audy,Agender,Riggeard,student,"College of Engineering, Computer Studies and Architecture",1990-01-05,Female,5'5,84.98,A+
2021-2-00551,Matty,Non-binary,Baskerville,student,"College of Engineering, Computer Studies and Architecture",1984-12-31,Female,5'6,38.71,O+
2021-3-00551,Derby,Bigender,Deguara,student,College of Business Administration,1991-12-25,Female,5'9,97.34,B+
2021-4-00551,Norean,Bigender,Chstney,student,"College of Engineering, Computer Studies and Architecture",1993-05-02,Female,5'4,23.22,A+
2021-1-00552,Shane,Bigender,Ramel,student,College of Nursing,1991-02-25,Male,5'5,43.12,A+
2021-2-00552,Elora,Genderqueer,Damper,student,College of Business Administration,2001-03-31,Female,5'6,21.7,O+
2021-3-00552,Wylma,Non-binary,Fackney,student,College of Arts and Sciences,1981-02-02,Female,5'9,85.41,B+
2021-4-00552,Ezekiel,Male,Stearndale,student,College of Business Administration,1981-10-25,Female,5'4,5.07,A+
2021-1-00553,Hobey,Non-binary,Sheering,student,College of International Tourism and Hospitality Management,1985-12-01,Female,5'5,52.2,A+
2021-2-00553,Cyrillus,Female,Osbaldeston,student,College of Allied Medical Sciences,1988-05-28,Female,5'6,64.55,O+
2021-3-00553,Em,Female,Wooster,student,"College of Engineering, Computer Studies and Architecture",1990-01-17,Female,5'9,75.89,B+
2021-4-00553,Darda,Genderfluid,Ellesmere,student,"College of Engineering, Computer Studies and Architecture",1984-01-06,Female,5'4,98.57,A+
2021-1-00554,Klara,Male,Rosenstengel,student,College of International Tourism and Hospitality Management,2002-07-09,Female,5'5,83.06,A+
2021-2-00554,Niko,Genderqueer,Starsmeare,student,"College of Engineering, Computer Studies and Architecture",1986-11-16,Female,5'6,35.53,O+
2021-3-00554,Elvera,Male,Clash,student,College of Fine Arts and Design,1999-09-25,Male,5'9,17.43,B+
2021-4-00554,Laurianne,Genderfluid,Witch,student,College of Fine Arts and Design,1986-07-23,Male,5'4,4.36,A+
2021-1-00555,Archibold,Female,Rohlfs,student,College of Nursing,1994-11-16,Male,5'5,87.8,A+
2021-2-00555,Quentin,Polygender,Djurisic,student,College of Nursing,1987-03-10,Male,5'6,72.94,O+
2021-3-00555,Zonda,Genderfluid,Roney,student,College of Allied Medical Sciences,1993-09-12,Male,5'9,80.36,B+
2021-4-00555,Davina,Non-binary,Westpfel,student,College of Nursing,2002-08-04,Male,5'4,73.49,A+
2021-1-00556,Ania,Female,Costelloe,student,"College of Engineering, Computer Studies and Architecture",1995-05-12,Male,5'5,82.47,A+
2021-2-00556,Clara,Bigender,Hawkswood,student,College of Fine Arts and Design,1997-04-22,Female,5'6,43.09,O+
2021-3-00556,Cross,Polygender,Pretorius,student,"College of Engineering, Computer Studies and Architecture",1996-05-20,Male,5'9,96.66,B+
2021-4-00556,Lorianne,Genderfluid,Trivett,student,College of Allied Medical Sciences,1989-09-29,Female,5'4,94.83,A+
2021-1-00557,Rube,Female,Joire,student,College of Business Administration,1992-08-26,Male,5'5,71.26,A+
2021-2-00557,Marna,Genderfluid,Peplaw,student,College of International Tourism and Hospitality Management,1998-07-31,Female,5'6,10.74,O+
2021-3-00557,Gearalt,Genderqueer,Decreuze,student,"College of Engineering, Computer Studies and Architecture",1993-07-18,Male,5'9,68.16,B+
2021-4-00557,Elbertina,Polygender,Lucus,student,College of Arts and Sciences,2002-11-23,Male,5'4,75.15,A+
2021-1-00558,Brianne,Bigender,Schurig,student,College of International Tourism and Hospitality Management,2000-01-24,Female,5'5,79.19,A+
2021-2-00558,Frants,Genderfluid,Jasik,student,College of Nursing,1987-04-05,Male,5'6,14.33,O+
2021-3-00558,Warde,Agender,Hardiman,student,College of Fine Arts and Design,1991-12-15,Female,5'9,49.84,B+
2021-4-00558,Prent,Non-binary,Tesseyman,student,"College of Engineering, Computer Studies and Architecture",2000-03-06,Female,5'4,57.81,A+
2021-1-00559,Jean,Male,Bridgestock,student,College of Arts and Sciences,1989-04-28,Female,5'5,71.64,A+
2021-2-00559,Darcee,Genderfluid,Casaccio,student,College of Fine Arts and Design,1988-09-16,Female,5'6,67.92,O+
2021-3-00559,Faulkner,Non-binary,Coltart,student,College of Business Administration,1983-10-14,Male,5'9,79.19,B+
2021-4-00559,Ann-marie,Genderqueer,Ceely,student,"College of Engineering, Computer Studies and Architecture",1998-04-07,Female,5'4,43.94,A+
2021-1-00560,Ansell,Genderfluid,Brothwood,student,College of Allied Medical Sciences,1997-08-29,Female,5'5,72.08,A+
2021-2-00560,Esta,Genderqueer,Rampage,student,College of Nursing,1982-08-30,Female,5'6,57.82,O+
