2021-3-00011,Hill,Genderfluid,Astill,student,College of International Tourism and Hospitality Management,2001-02-19,Male,5'9,19.91,B+
2021-4-00011,Ray,Female,Klimke,student,College of Nursing,2000-04-29,Male,5'4,14.49,A+
2021-1-00012,Cacilia,Polygender,Fritchley,student,College of Business Administration,1981-04-09,Female,5'5,13.05,A+
2021-2-00012,Hugh,Male,Nimmo,student,"College of Engineering, Computer Studies and Architecture",1984-08-19,Female,5'6,23.63,O+
2021-3-00012,Eolanda,Bigender,Eddy,student,College of International Tourism and Hospitality Management,1995-06-04,Female,5'9,69.64,B+
2021-4-00012,Margaretta,Polygender,Gai,student,College of Nursing,2000-09-14,Male,5'4,21.07,A+
2021-1-00013,Ludwig,Genderfluid,Foord,student,College of Nursing,1993-07-28,Male,5'5,29.6,A+
2021-2-00013,Olive,Polygender,Wastling,student,College of Business Administration,1983-09-18,Female,5'6,65.09,O+
2021-3-00013,Allie,Genderfluid,Trounson,student,College of Allied Medical Sciences,1982-10-16,Male,5'9,35.3,B+
2021-4-00013,Darryl,Genderqueer,Taig,student,College of International Tourism and Hospitality Management,1987-11-19,Female,5'4,92.67,A+
2021-1-00014,Shea,Non-binary,Simmance,student,College of Business Administration,1995-01-03,Male,5'5,6.66,A+
2021-2-00014,Meridel,Genderqueer,Fakeley,student,College of Allied Medical Sciences,1983-05-23,Female,5'6,15.82,O+
2021-3-00014,Kip,Genderfluid,Linscott,student,College of Allied Medical Sciences,2002-05-07,Male,5'9,28.76,B+
2021-4-00014,Kirsteni,Genderqueer,Spreckley,student,College of Fine Arts and Design,1998-08-05,Female,5'4,9.52,A+
2021-1-00015,Bonnee,Bigender,Dasent,student,College of Fine Arts and Design,1987-07-14,Female,5'5,59.61,A+
2021-2-00015,Dion,Agender,Holttom,student,College of Business Administration,1983-05-14,Male,5'6,2.45,O+
2021-3-00015,Hilly,Bigender,Ridgway,student,College of Business Administration,2002-09-22,Male,5'9,7.92,B+
2021-4-00015,Wyatt,Bigender,Quillinane,student,College of Fine Arts and Design,2001-08-06,Male,5'4,97.36,A+
2021-1-00016,Tanya,Agender,Martusov,student,College of Nursing,1986-07-04,Male,5'5,99.82,A+
2021-2-00016,Minne,Agender,Benoix,student,College of Business Administration,1989-04-07,Female,5'6,32.74,O+
2021-3-00016,Trip,Polygender,Gartsyde,student,College of Nursing,1983-01-19,Female,5'9,15.6,B+
2021-4-00016,Kendre,Genderfluid,Foskin,student,College of Business Administration,1980-12-08,Male,5'4,2.9,A+
2021-1-00017,Juliet,Non-binary,De Hoogh,student,College of International Tourism and Hospitality Management,1981-09-05,Male,5'5,20.6,A+
2021-2-00017,Debora,Male,Byrch,student,College of Nursing,1993-03-19,Female,5'6,9.21,O+
2021-3-00017,Hugo,Genderfluid,Ashingden,student,College of Fine Arts and Design,1985-07-05,Female,5'9,90.68,B+
2021-4-00017,Belle,Female,Fleming,student,College of Fine Arts and Design,1982-03-01,Male,5'4,64.95,A+
2021-1-00018,Orsa,Male,Stickel,student,College of Fine Arts and Design,1980-12-23,Male,5'5,85.39,A+
2021-2-00018,Olivie,Agender,Kliemann,student,College of Nursing,1992-11-30,Female,5'6,66.36,O+
2021-3-00018,Sloane,Male,Kaine,student,College of Allied Medical Sciences,1983-03-22,Female,5'9,17.47,B+
2021-4-00018,Eleanor,Genderqueer,Stollwerk,student,College of International Tourism and Hospitality Management,2000-11-13,Female,5'4,81.26,A+
2021-1-00019,Deanne,Female,Eye,student,College of Allied Medical Sciences,2000-05-29,Female,5'5,5.49,A+
2021-2-00019,Dulce,Genderfluid,Lansbury,student,College of Business Administration,1995-11-29,Male,5'6,3.24,O+
2021-3-00019,Kelvin,Polygender,Moggach,student,"College of Engineering, Computer Studies and Architecture",1995-04-21,Male,5'9,63.77,B+
2021-4-00019,Joye,Bigender,Horsfield,student,College of Allied Medical Sciences,1985-12-05,Female,5'4,21.54,A+
2021-1-00020,Bernadine,Bigender,Grcic,student,College of International Tourism and Hospitality Management,1990-02-28,Male,5'5,75.83,A+
2021-2-00020,Twyla,Male,Dabner,student,College of Business Administration,1996-08-21,Male,5'6,17.97,O+
2021-3-00020,Skip,Agender,Hacking,student,College of Arts and Sciences,1993-07-23,Female,5'9,20.7,B+
2021-4-00020,Annice,Genderqueer,Goldsberry,student,College of Arts and Sciences,1989-04-22,Male,5'4,59.7,A+
2021-1-00021,Gregoire,Bigender,Sangwine,student,College of Fine Arts and Design,2001-04-15,Female,5'5,17.08,A+
2021-2-00021,Matias,Male,Ackeroyd,student,College of Nursing,1982-01-16,Male,5'6,80.02,O+
2021-3-00021,Vikki,Genderfluid,Wymer,student,College of Arts and Sciences,2000-06-03,Female,5'9,15.95,B+
2021-4-00021,Stanislas,Agender,Karpushkin,student,College of International Tourism and Hospitality Management,2001-02-01,Female,5'4,83,A+
2021-1-00022,Truda,Female,Stenning,student,College of Nursing,1986-05-17,Male,5'5,66.59,A+
2021-2-00022,Roseann,Female,Ratchford,student,College of Business Administration,1999-01-17,Male,5'6,35.42,O+
2021-3-00022,Carlene,Agender,Castilljo,student,College of Business Administration,1995-05-01,Male,5'9,23.85,B+
2021-4-00022,Delilah,Bigender,Fleote,student,College of Allied Medical Sciences,1995-10-02,Male,5'4,97.18,A+
2021-1-00023,Maye,Bigender,Bardill,student,College of Fine Arts and Design,1984-02-28,Male,5'5,88.92,A+
2021-2-00023,Roth,Polygender,Chopping,student,College of International Tourism and Hospitality Management,1989-10-06,Male,5'6,71.59,O+
2021-3-00023,Datha,Female,Phelps,student,College of Business Administration,1985-04-23,Female,5'9,74.09,B+
2021-4-00023,Gustaf,Non-binary,Elintune,student,College of Arts and Sciences,1987-02-20,Female,5'4,73.25,A+
2021-1-00024,Vince,Polygender,Hathway,student,College of Allied Medical Sciences,1999-01-17,Male,5'5,50.81,A+
2021-2-00024,Kelsy,Polygender,Seabright,student,College of Nursing,1989-08-09,Male,5'6,61.17,O+
2021-3-00024,Elane,Non-binary,Crummey,student,College of International Tourism and Hospitality Management,2002-05-03,Male,5'9,63.81,B+
2021-4-00024,Olivia,Bigender,McKiernan,student,College of Nursing,1984-02-06,Male,5'4,88.28,A+
2021-1-00025,Vin,Polygender,Rapkins,student,College of Arts and Sciences,1997-09-23,Male,5'5,59.37,A+
2021-2-00025,Hillery,Bigender,Corton,student,"College of Engineering, Computer Studies and Architecture",1990-10-25,Female,5'6,79.22,O+
2021-3-00025,Candide,Polygender,Ackroyd,student,College of Fine Arts and Design,1997-06-22,Male,5'9,3.52,B+
2021-4-00025,Marius,Genderqueer,Lowin,student,College of Nursing,1989-04-28,Male,5'4,4.84,A+
2021-1-00026,Israel,Polygender,Farryn,student,College of Business Administration,1986-09-28,Female,5'5,78.29,A+
2021-2-00026,Corinna,Genderqueer,Coolahan,student,College of Fine Arts and Design,1994-06-14,Male,5'6,81.22,O+
2021-3-00026,Hollis,Female,Cockshut,student,"College of Engineering, Computer Studies and Architecture",1993-05-23,Male,5'9,26.84,B+
2021-4-00026,Welby,Male,Matiebe,student,"College of Engineering, Computer Studies and Architecture",1986-11-23,Female,5'4,12.35,A+
2021-1-00027,Sunshine,Genderfluid,Stickings,student,College of Fine Arts and Design,1982-01-22,Female,5'5,59.66,A+
2021-2-00027,Wendel,Agender,Bulluck,student,College of Arts and Sciences,1981-02-04,Female,5'6,26.23,O+
2021-3-00027,Rheba,Bigender,Risbridger,student,College of Fine Arts and Design,1998-01-02,Male,5'9,66.36,B+
2021-4-00027,Nil,Agender,Eteen,student,College of Fine Arts and Design,1989-02-26,Female,5'4,36.06,A+
2021-1-00028,Cindi,Agender,Burch,student,College of Business Administration,1992-01-21,Male,5'5,98.22,A+
2021-2-00028,Orson,Genderqueer,Lavers,student,College of Fine Arts and Design,1983-04-08,Male,5'6,2.83,O+
2021-3-00028,Teriann,Polygender,Burriss,student,"College of Engineering, Computer Studies and Architecture",1985-12-09,Female,5'9,62.66,B+
2021-4-00028,Alison,Female,Stathers,student,College of Nursing,1984-10-16,Female,5'4,44.64,A+
2021-1-00029,Melonie,Genderqueer,Greenalf,student,College of Fine Arts and Design,1999-03-27,Male,5'5,70.53,A+
2021-2-00029,Sonia,Genderqueer,Reijmers,student,College of Arts and Sciences,1997-12-17,Male,5'6,53.06,O+
2021-3-00029,Lanni,Female,Backe,student,College of Allied Medical Sciences,1997-07-08,Female,5'9,53.85,B+
2021-4-00029,Valentine,Polygender,Chinnery,student,College of Arts and Sciences,1982-08-21,Female,5'4,67.68,A+
2021-1-00030,Mikey,Male,Bourdice,student,College of Allied Medical Sciences,1992-09-20,Male,5'5,67.04,A+
2021-2-00030,Fielding,Agender,Pinnock,student,College of Business Administration,1994-09-18,Female,5'6,90.35,O+
2021-3-00030,Dasie,Agender,Zecchinelli,student,College of Business Administration,1996-01-22,Female,5'9,56.12,B+
2021-4-00030,Babara,Bigender,Glandon,student,College of Fine Arts and Design,1983-02-14,Male,5'4,4.01,A+
2021-1-00031,Erika,Genderfluid,Dougher,student,College of Arts and Sciences,2001-07-01,Male,5'5,45.46,A+
2021-2-00031,Georgie,Genderfluid,Witsey,student,College of Allied Medical Sciences,1981-06-15,Female,5'6,5.35,O+
2021-3-00031,Gearard,Genderqueer,Stittle,student,College of International Tourism and Hospitality Management,1981-04-27,Female,5'9,57.28,B+
2021-4-00031,Cull,Non-binary,Airs,student,College of Nursing,1997-09-05,Male,5'4,2.02,A+
2021-1-00032,Bertrand,Male,Lemmanbie,student,College of International Tourism and Hospitality Management,1993-02-01,Male,5'5,59.13,A+
2021-2-00032,Vickie,Genderfluid,Garrud,student,College of Fine Arts and Design,1996-11-14,Male,5'6,12.01,O+
2021-3-00032,Mayer,Agender,Pree,student,"College of Engineering, Computer Studies and Architecture",1995-12-15,Female,5'9,43.55,B+
2021-4-00032,Norma,Non-binary,Cicerone,student,College of Arts and Sciences,2002-10-19,Female,5'4,39.89,A+
2021-1-00033,Chere,Polygender,Ivankovic,student,College of Business Administration,1981-01-19,Male,5'5,59.59,A+
2021-2-00033,Benn,Male,Ginner,student,College of Arts and Sciences,1981-12-26,Male,5'6,86.02,O+
2021-3-00033,Eberhard,Genderqueer,Brik,student,College of Arts and Sciences,1983-12-07,Male,5'9,11.2,B+
2021-4-00033,Henrietta,Female,Robuchon,student,"College of Engineering, Computer Studies and Architecture",1987-06-05,Female,5'4,44.05,A+
2021-1-00034,Ashlen,Agender,Arthars,student,College of Business Administration,1992-06-10,Male,5'5,55.14,A+
2021-2-00034,Hazlett,Genderfluid,Stetlye,student,College of International Tourism and Hospitality Management,1989-02-10,Female,5'6,71.41,O+
2021-3-00034,Elinore,Agender,Yeiles,student,College of Business Administration,2002-05-31,Male,5'9,6.4,B+
2021-4-00034,Stevena,Agender,Rue,student,College of Arts and Sciences,1995-10-07,Male,5'4,80.34,A+
2021-1-00035,Gerrie,Polygender,Dimitrijevic,student,"College of Engineering, Computer Studies and Architecture",1995-04-20,Male,5'5,49.95,A+
2021-2-00035,Abbe,Genderqueer,Beardwell,student,College of Nursing,1981-10-22,Male,5'6,15.92,O+
2021-3-00035,Papageno,Genderqueer,Westphal,student,College of Allied Medical Sciences,1997-03-21,Male,5'9,72.46,B+
2021-4-00035,Brynna,Female,Maccrae,student,College of Arts and Sciences,1988-12-10,Male,5'4,8.25,A+
2021-1-00036,D'arcy,Polygender,Greggor,student,College of International Tourism and Hospitality Management,1993-05-30,Female,5'5,57.15,A+
2021-2-00036,Sybyl,Genderqueer,Bertlin,student,College of International Tourism and Hospitality Management,2001-04-24,Female,5'6,19.07,O+
2021-3-00036,Pia,Bigender,Lowdiane,student,College of Business Administration,1990-11-18,Male,5'9,5.62,B+
2021-4-00036,Evin,Non-binary,Reavell,student,"College of Engineering, Computer Studies and Architecture",1982-09-11,Male,5'4,33.95,A+
2021-1-00037,Lewie,Non-binary,Woodlands,student,"College of Engineering, Computer Studies and Architecture",1993-07-11,Male,5'5,96.35,A+
2021-2-00037,Darda,Genderqueer,Butten,student,"College of Engineering, Computer Studies and Architecture",1985-07-28,Female,5'6,43.53,O+
2021-3-00037,Erskine,Genderqueer,Chasson,student,"College of Engineering, Computer Studies and Architecture",1994-11-25,Female,5'9,53.94,B+
2021-4-00037,Amelina,Male,Callingham,student,College of Allied Medical Sciences,1988-06-26,Male,5'4,84.77,A+
2021-1-00038,Gillie,Female,Dincke,student,College of Business Administration,2002-04-23,Male,5'5,31.16,A+
2021-2-00038,Deni,Agender,Gasnell,student,College of International Tourism and Hospitality Management,1987-02-27,Female,5'6,96.17,O+
2021-3-00038,Fraze,Bigender,Greatreax,student,College of Nursing,1985-06-11,Male,5'9,91.95,B+
2021-4-00038,Sarena,Non-binary,Milazzo,student,College of Fine Arts and Design,1991-05-29,Male,5'4,82.26,A+
2021-1-00039,Alison,Non-binary,Egle,student,College of Business Administration,1994-06-08,Female,5'5,14.09,A+
2021-2-00039,Athena,Agender,Shipcott,student,College of Fine Arts and Design,1993-04-12,Male,5'6,90.32,O+
2021-3-00039,Alf,Genderfluid,Bax,student,College of Nursing,1991-11-07,Male,5'9,47.39,B+
2021-4-00039,Coral,Bigender,Jindrak,student,College of Nursing,1983-01-14,Female,5'4,59.7,A+
2021-1-00040,Herta,Polygender,Mirfin,student,College of Allied Medical Sciences,1983-10-10,Female,5'5,7.7,A+
2021-2-00040,Glenda,Female,Beamand,student,College of International Tourism and Hospitality Management,1992-08-20,Female,5'6,20.21,O+
2021-3-00040,Harley,Polygender,Vero,student,College of Arts and Sciences,1997-02-23,Male,5'9,20.46,B+
2021-4-00040,Chelsy,Non-binary,Corbally,student,College of Arts and Sciences,1998-02-04,Female,5'4,61.81,A+
2021-1-00041,Leroy,Male,Pietrowski,student,College of Allied Medical Sciences,1992-12-30,Female,5'5,29.24,A+
2021-2-00041,Niels,Genderfluid,Stilling,student,College of Nursing,1988-05-21,Female,5'6,99.25,O+
2021-3-00041,Margot,Non-binary,Peverell,student,College of Fine Arts and Design,1987-06-12,Male,5'9,49.83,B+
2021-4-00041,Barnebas,Female,Livingston,student,College of Fine Arts and Design,1990-12-16,Female,5'4,30.83,A+
2021-1-00042,Andres,Genderfluid,Luchelli,student,College of Fine Arts and Design,1997-03-29,Male,5'5,61.83,A+
2021-2-00042,Claybourne,Polygender,Laphorn,student,College of Allied Medical Sciences,1989-02-18,Male,5'6,56.97,O+
2021-3-00042,Irene,Bigender,Probin,student,College of International Tourism and Hospitality Management,1992-11-27,Female,5'9,80.65,B+
2021-4-00042,Gennifer,Polygender,Scanderet,student,College of Nursing,1982-04-19,Male,5'4,51.34,A+
2021-1-00043,Beryle,Genderqueer,Elward,student,College of International Tourism and Hospitality Management,1995-10-22,Female,5'5,93.18,A+
2021-2-00043,Lea,Genderqueer,Joslyn,student,College of Arts and Sciences,1997-01-20,Female,5'6,17.75,O+
2021-3-00043,Trudy,Agender,de Castelain,student,College of Fine Arts and Design,2002-06-12,Female,5'9,56.57,B+
2021-4-00043,Dulci,Non-binary,Wateridge,student,College of Nursing,1989-09-30,Male,5'4,73.2,A+
2021-1-00044,Brande,Polygender,Andrag,student,College of Arts and Sciences,2002-07-27,Male,5'5,99.2,A+
2021-2-00044,Heida,Polygender,Doble,student,College of Arts and Sciences,1996-12-29,Female,5'6,97.87,O+
2021-3-00044,Sarine,Polygender,Dutt,student,College of Fine Arts and Design,1982-10-19,Male,5'9,41.87,B+
2021-4-00044,Arda,Female,Guiden,student,College of Allied Medical Sciences,1995-02-07,Male,5'4,99.85,A+
2021-1-00045,Dale,Female,Pryor,student,College of Nursing,1988-10-30,Female,5'5,85.91,A+
2021-2-00045,Bernhard,Agender,Kembery,student,College of Allied Medical Sciences,1982-08-26,Female,5'6,30.35,O+
2021-3-00045,Ferd,Agender,Scane,student,College of Nursing,1992-07-11,Male,5'9,67.52,B+
2021-4-00045,Adore,Polygender,Almeida,student,College of Arts and Sciences,1982-02-09,Male,5'4,48.69,A+
2021-1-00046,Corabelle,Female,Elders,student,"College of Engineering, Computer Studies and Architecture",1992-04-24,Female,5'5,22.4,A+
2021-2-00046,Bobbette,Polygender,Ather,student,College of Business Administration,1984-06-05,Female,5'6,93.64,O+
2021-3-00046,Madeleine,Male,Pidon,student,"College of Engineering, Computer Studies and Architecture",1997-03-06,Female,5'9,55.29,B+
2021-4-00046,Lissy,Female,Fryd,student,"College of Engineering, Computer Studies and Architecture",2002-01-11,Male,5'4,14.68,A+
2021-1-00047,Luca,Bigender,Horley,student,College of International Tourism and Hospitality Management,1994-08-10,Female,5'5,81.93,A+
2021-2-00047,Gawain,Bigender,Olivia,student,"College of Engineering, Computer Studies and Architecture",1981-10-31,Male,5'6,35.06,O+
2021-3-00047,Fraze,Polygender,Spenton,student,College of Fine Arts and Design,1986-03-04,Male,5'9,62.86,B+
2021-4-00047,Dniren,Non-binary,Vowells,student,College of Fine Arts and Design,1990-10-19,Female,5'4,40.86,A+
2021-1-00048,Lindsey,Genderfluid,McGrotty,student,College of Fine Arts and Design,2000-11-09,Female,5'5,46.94,A+
2021-2-00048,Miles,Genderqueer,McVitie,student,College of Arts and Sciences,1991-07-29,Female,5'6,46.74,O+
2021-3-00048,Irvine,Genderqueer,Tremmil,student,College of Business Administration,1993-04-16,Male,5'9,55.34,B+
2021-4-00048,Myrvyn,Bigender,Downe,student,"College of Engineering, Computer Studies and Architecture",1990-07-08,Female,5'4,4.49,A+
2021-1-00049,Ferdinande,Non-binary,Laydon,student,College of Arts and Sciences,1987-07-13,Female,5'5,72.69,A+
2021-2-00049,Brandy,Agender,Coghlin,student,"College of Engineering, Computer Studies and Architecture",1988-02-03,Female,5'6,52.41,O+
2021-3-00049,Paolina,Genderqueer,Sussems,student,"College of Engineering, Computer Studies and Architecture",1994-11-01,Male,5'9,68.17,B+
2021-4-00049,Trstram,Agender,Hammel,student,College of Arts and Sciences,1994-07-20,Male,5'4,42.88,A+
2021-1-00050,Colette,Genderfluid,Epsly,student,College of International Tourism and Hospitality Management,1989-02-12,Male,5'5,11.01,A+
2021-2-00050,Orsa,Agender,MacLese,student,College of Business Administration,1999-06-26,Male,5'6,93.33,O+
2021-3-00050,Christal,Male,Gerger,student,College of Arts and Sciences,2001-05-06,Male,5'9,26.12,B+
2021-4-00050,Othilie,Agender,Kerfut,student,College of International Tourism and Hospitality Management,1997-06-05,Female,5'4,98.34,A+
2021-1-00051,Gene,Bigender,Gate,student,"College of Engineering, Computer Studies and Architecture",1987-06-20,Male,5'5,96.67,A+
2021-2-00051,Kilian,Bigender,Sumsion,student,"College of Engineering, Computer Studies and Architecture",1982-05-13,Female,5'6,1.65,O+
2021-3-00051,Yuma,Male,Treasure,student,College of Business Administration,1982-11-26,Male,5'9,29.3,B+
2021-4-00051,Alanah,Male,Bhatia,student,"College of Engineering, Computer Studies and Architecture",2001-02-12,Male,5'4,3.19,A+
2021-1-00052,Parnell,Male,Althrope,student,College of Nursing,1989-05-09,Female,5'5,93.72,A+
2021-2-00052,Laughton,Polygender,Harlow,student,College of Business Administration,1996-07-09,Male,5'6,5.94,O+
2021-3-00052,Harper,Bigender,Merrikin,student,College of Arts and Sciences,1991-09-16,Female,5'9,56.41,B+
2021-4-00052,Avictor,Bigender,Dalligan,student,College of Business Administration,1995-11-12,Female,5'4,13.43,A+
2021-1-00053,Bjorn,Genderqueer,McTague,student,College of International Tourism and Hospitality Management,1982-01-29,Male,5'5,77.9,A+
2021-2-00053,Monti,Bigender,Canedo,student,College of Allied Medical Sciences,1995-10-05,Female,5'6,62.07,O+
2021-3-00053,Hildy,Polygender,Gouck,student,"College of Engineering, Computer Studies and Architecture",1996-12-17,Female,5'9,48.39,B+
2021-4-00053,Jorrie,Genderqueer,Vase,student,"College of Engineering, Computer Studies and Architecture",1994-09-14,Male,5'4,87.38,A+
2021-1-00054,Charmane,Bigender,Dudden,student,College of International Tourism and Hospitality Management,2001-09-28,Female,5'5,4.39,A+
2021-2-00054,Raina,Genderqueer,Hampshaw,student,"College of Engineering, Computer Studies and Architecture",1997-12-02,Male,5'6,52.65,O+
2021-3-00054,Lexie,Polygender,Parrett,student,College of Fine Arts and Design,2000-09-27,Male,5'9,17.89,B+
2021-4-00054,Stanly,Polygender,Tampling,student,College of Fine Arts and Design,1989-11-10,Male,5'4,9.88,A+
2021-1-00055,Farica,Female,Sarch,student,College of Nursing,1999-06-22,Female,5'5,39.86,A+
2021-2-00055,Chucho,Genderqueer,Lelliott,student,College of Nursing,1982-07-05,Female,5'6,18.93,O+
2021-3-00055,Saree,Female,Bratty,student,College of Allied Medical Sciences,1991-10-10,Male,5'9,67.97,B+
2021-4-00055,Gusella,Agender,Lowen,student,College of Nursing,1994-10-17,Female,5'4,23.23,A+
2021-1-00056,Odilia,Male,Manuaud,student,"College of Engineering, Computer Studies and Architecture",2001-03-08,Female,5'5,5.75,A+
2021-2-00056,Aurie,Male,Moyles,student,College of Fine Arts and Design,1981-02-04,Female,5'6,55.41,O+
2021-3-00056,Kikelia,Genderfluid,Jordan,student,"College of Engineering, Computer Studies and Architecture",1995-05-16,Female,5'9,43.17,B+
2021-4-00056,Ivett,Polygender,Tregust,student,College of Allied Medical Sciences,1998-09-25,Female,5'4,87.84,A+
2021-1-00057,Reid,Non-binary,O'Shirine,student,College of Business Administration,1986-05-30,Male,5'5,82.73,A+
2021-2-00057,Benny,Agender,Confort,student,College of International Tourism and Hospitality Management,1983-01-13,Male,5'6,68.5,O+
2021-3-00057,Jermaine,Non-binary,Petkens,student,"College of Engineering, Computer Studies and Architecture",2002-04-06,Female,5'9,35.51,B+
2021-4-00057,Dar,Agender,Matusevich,student,College of Arts and Sciences,1993-07-10,Male,5'4,70.51,A+
2021-1-00058,Starlene,Female,Claypool,student,College of International Tourism and Hospitality Management,1994-01-29,Male,5'5,36.55,A+
2021-2-00058,Frederich,Genderfluid,Brognot,student,College of Nursing,1990-09-13,Female,5'6,17.87,O+
2021-3-00058,Ara,Genderqueer,Branni,student,College of Fine Arts and Design,1989-12-13,Male,5'9,37.63,B+
2021-4-00058,Lizzy,Non-binary,Conaghan,student,"College of Engineering, Computer Studies and Architecture",1988-01-01,Female,5'4,89.83,A+
2021-1-00059,Florence,Genderqueer,Bartel,student,College of Arts and Sciences,1983-10-29,Male,5'5,50.69,A+
2021-2-00059,Aprilette,Bigender,Shakspeare,student,College of Fine Arts and Design,2002-06-02,Female,5'6,68.52,O+
2021-3-00059,Sybille,Non-binary,Pennazzi,student,College of Business Administration,1983-02-17,Female,5'9,66.18,B+
2021-4-00059,Killy,Genderfluid,Kinsella,student,"College of Engineering, Computer Studies and Architecture",1997-09-07,Female,5'4,63.55,A+
2021-1-00060,Faunie,Genderqueer,Tonna,student,College of Allied Medical Sciences,1997-03-15,Female,5'5,33.61,A+
2021-2-00060,Gherardo,Genderqueer,Yelden,student,College of Nursing,1993-01-28,Male,5'6,81.35,O+
2021-3-00060,Karlyn,Female,Clack,student,College of Fine Arts and Design,1982-08-05,Male,5'9,87.67,B+
